1, 4, 412, 208, 6, 8, 1, -1, -1, -1
1, 13, 369, 9, 68, 78, 1, -1, -1, -1
1, 8, 304, 216, 16, 56, 1, -1, -1, -1
1, 11, 152, 246, 27, 51, 1, -1, -1, -1
1, 9, 246, 262, 74, 114, 1, -1, -1, -1
1, 7, 319, 198, 25, 78, 1, -1, -1, -1
1, 1, 433, 87, 11, 11, 1, -1, -1, -1
1, 5, 354, 201, 9, 13, 1, -1, -1, -1
1, 6, 338, 186, 24, 64, 1, -1, -1, -1
1, 12, 121, 251, 28, 54, 1, -1, -1, -1
1, 2, 441, 257, 10, 23, 1, -1, -1, -1
1, 17, 427, 249, 10, 22, 1, -1, -1, -1
1, 10, 206, 189, 96, 135, 1, -1, -1, -1
1, 16, 440, 302, 6, 5, 1, -1, -1, -1
1, 14, 455, 303, 5, 5, 1, -1, -1, -1
1, 15, 483, 306, 6, 5, 1, -1, -1, -1
2, 4, 412, 208, 6, 9, 1, -1, -1, -1
2, 13, 369, 10, 68, 78, 1, -1, -1, -1
2, 8, 303, 216, 16, 55, 1, -1, -1, -1
2, 11, 151, 247, 28, 50, 1, -1, -1, -1
2, 9, 246, 262, 75, 114, 1, -1, -1, -1
2, 7, 318, 198, 26, 78, 1, -1, -1, -1
2, 1, 433, 88, 12, 10, 1, -1, -1, -1
2, 5, 354, 201, 9, 14, 1, -1, -1, -1
2, 6, 338, 186, 24, 65, 1, -1, -1, -1
2, 12, 121, 251, 28, 53, 1, -1, -1, -1
2, 2, 441, 256, 10, 22, 1, -1, -1, -1
2, 17, 425, 248, 13, 23, 1, -1, -1, -1
2, 10, 206, 189, 96, 134, 1, -1, -1, -1
2, 16, 440, 301, 6, 6, 1, -1, -1, -1
2, 14, 455, 303, 6, 4, 1, -1, -1, -1
2, 15, 483, 306, 7, 6, 1, -1, -1, -1
3, 4, 412, 208, 6, 9, 1, -1, -1, -1
3, 13, 370, 10, 67, 77, 1, -1, -1, -1
3, 8, 303, 216, 16, 55, 1, -1, -1, -1
3, 11, 151, 247, 27, 50, 1, -1, -1, -1
3, 9, 246, 263, 74, 113, 1, -1, -1, -1
3, 7, 318, 198, 26, 78, 1, -1, -1, -1
3, 1, 433, 86, 13, 12, 1, -1, -1, -1
3, 5, 354, 201, 9, 14, 1, -1, -1, -1
3, 6, 337, 186, 25, 65, 1, -1, -1, -1
3, 12, 121, 251, 28, 53, 1, -1, -1, -1
3, 2, 441, 256, 10, 22, 1, -1, -1, -1
3, 17, 425, 248, 13, 23, 1, -1, -1, -1
3, 10, 206, 189, 96, 135, 1, -1, -1, -1
3, 16, 440, 301, 6, 7, 1, -1, -1, -1
3, 14, 456, 303, 6, 5, 1, -1, -1, -1
3, 15, 483, 305, 7, 6, 1, -1, -1, -1
4, 4, 412, 208, 6, 9, 1, -1, -1, -1
4, 13, 368, 12, 67, 76, 1, -1, -1, -1
4, 8, 303, 216, 16, 55, 1, -1, -1, -1
4, 11, 151, 247, 27, 50, 1, -1, -1, -1
4, 9, 246, 263, 74, 113, 1, -1, -1, -1
4, 7, 318, 198, 26, 78, 1, -1, -1, -1
4, 1, 433, 88, 13, 13, 1, -1, -1, -1
4, 5, 354, 201, 9, 14, 1, -1, -1, -1
4, 6, 338, 186, 24, 65, 1, -1, -1, -1
4, 12, 121, 251, 28, 53, 1, -1, -1, -1
4, 2, 441, 256, 10, 22, 1, -1, -1, -1
4, 17, 425, 248, 13, 23, 1, -1, -1, -1
4, 10, 206, 189, 96, 135, 1, -1, -1, -1
4, 16, 440, 301, 6, 7, 1, -1, -1, -1
4, 14, 455, 303, 7, 5, 1, -1, -1, -1
4, 15, 483, 306, 7, 5, 1, -1, -1, -1
5, 4, 412, 208, 6, 9, 1, -1, -1, -1
5, 13, 367, 11, 67, 77, 1, -1, -1, -1
5, 8, 303, 216, 16, 55, 1, -1, -1, -1
5, 11, 151, 247, 27, 50, 1, -1, -1, -1
5, 9, 246, 263, 74, 113, 1, -1, -1, -1
5, 7, 318, 198, 26, 78, 1, -1, -1, -1
5, 1, 431, 88, 12, 11, 1, -1, -1, -1
5, 5, 354, 201, 9, 14, 1, -1, -1, -1
5, 6, 338, 186, 24, 65, 1, -1, -1, -1
5, 12, 121, 251, 28, 53, 1, -1, -1, -1
5, 2, 441, 256, 10, 22, 1, -1, -1, -1
5, 17, 425, 248, 13, 23, 1, -1, -1, -1
5, 10, 206, 190, 96, 134, 1, -1, -1, -1
5, 16, 440, 301, 6, 7, 1, -1, -1, -1
5, 14, 455, 303, 7, 5, 1, -1, -1, -1
5, 15, 483, 306, 7, 6, 1, -1, -1, -1
6, 4, 412, 208, 6, 9, 1, -1, -1, -1
6, 13, 367, 11, 66, 77, 1, -1, -1, -1
6, 8, 303, 216, 16, 55, 1, -1, -1, -1
6, 11, 151, 247, 27, 50, 1, -1, -1, -1
6, 9, 246, 263, 74, 113, 1, -1, -1, -1
6, 7, 318, 198, 26, 78, 1, -1, -1, -1
6, 1, 430, 88, 12, 11, 1, -1, -1, -1
6, 5, 354, 201, 9, 14, 1, -1, -1, -1
6, 6, 338, 186, 24, 65, 1, -1, -1, -1
6, 12, 121, 251, 28, 53, 1, -1, -1, -1
6, 2, 441, 256, 10, 22, 1, -1, -1, -1
6, 17, 425, 248, 13, 23, 1, -1, -1, -1
6, 10, 206, 190, 96, 134, 1, -1, -1, -1
6, 16, 440, 301, 6, 7, 1, -1, -1, -1
6, 14, 455, 303, 7, 5, 1, -1, -1, -1
6, 15, 483, 306, 7, 6, 1, -1, -1, -1
7, 4, 412, 208, 6, 9, 1, -1, -1, -1
7, 13, 366, 12, 67, 76, 1, -1, -1, -1
7, 8, 303, 216, 16, 55, 1, -1, -1, -1
7, 11, 151, 247, 27, 50, 1, -1, -1, -1
7, 9, 246, 262, 74, 114, 1, -1, -1, -1
7, 7, 318, 198, 26, 78, 1, -1, -1, -1
7, 1, 430, 87, 12, 12, 1, -1, -1, -1
7, 5, 354, 201, 9, 14, 1, -1, -1, -1
7, 6, 337, 186, 25, 64, 1, -1, -1, -1
7, 12, 120, 251, 29, 52, 1, -1, -1, -1
7, 2, 441, 256, 10, 21, 1, -1, -1, -1
7, 17, 424, 248, 14, 23, 1, -1, -1, -1
7, 10, 206, 189, 96, 135, 1, -1, -1, -1
7, 16, 440, 301, 6, 7, 1, -1, -1, -1
7, 14, 455, 303, 7, 5, 1, -1, -1, -1
7, 15, 483, 306, 7, 5, 1, -1, -1, -1
8, 4, 412, 208, 6, 9, 1, -1, -1, -1
8, 13, 366, 13, 68, 75, 1, -1, -1, -1
8, 8, 303, 216, 16, 55, 1, -1, -1, -1
8, 11, 151, 247, 27, 50, 1, -1, -1, -1
8, 9, 246, 262, 74, 114, 1, -1, -1, -1
8, 7, 318, 198, 26, 78, 1, -1, -1, -1
8, 1, 431, 87, 12, 12, 1, -1, -1, -1
8, 5, 354, 201, 9, 14, 1, -1, -1, -1
8, 6, 337, 186, 25, 65, 1, -1, -1, -1
8, 12, 121, 251, 28, 52, 1, -1, -1, -1
8, 2, 441, 256, 11, 21, 1, -1, -1, -1
8, 17, 424, 248, 14, 23, 1, -1, -1, -1
8, 10, 206, 189, 96, 135, 1, -1, -1, -1
8, 16, 440, 301, 6, 7, 1, -1, -1, -1
8, 14, 455, 303, 7, 5, 1, -1, -1, -1
8, 15, 483, 305, 7, 6, 1, -1, -1, -1
9, 4, 412, 208, 6, 9, 1, -1, -1, -1
9, 13, 365, 11, 72, 75, 1, -1, -1, -1
9, 8, 303, 216, 16, 55, 1, -1, -1, -1
9, 11, 151, 247, 28, 50, 1, -1, -1, -1
9, 9, 246, 262, 74, 114, 1, -1, -1, -1
9, 7, 318, 198, 26, 78, 1, -1, -1, -1
9, 1, 431, 86, 13, 11, 1, -1, -1, -1
9, 5, 354, 201, 9, 14, 1, -1, -1, -1
9, 6, 338, 186, 24, 65, 1, -1, -1, -1
9, 12, 121, 251, 28, 53, 1, -1, -1, -1
9, 2, 441, 256, 11, 21, 1, -1, -1, -1
9, 17, 424, 248, 14, 23, 1, -1, -1, -1
9, 10, 206, 189, 96, 135, 1, -1, -1, -1
9, 16, 440, 301, 6, 7, 1, -1, -1, -1
9, 14, 455, 303, 7, 5, 1, -1, -1, -1
9, 15, 483, 306, 7, 6, 1, -1, -1, -1
10, 4, 412, 208, 6, 9, 1, -1, -1, -1
10, 13, 366, 9, 71, 78, 1, -1, -1, -1
10, 8, 303, 216, 16, 55, 1, -1, -1, -1
10, 11, 151, 247, 28, 50, 1, -1, -1, -1
10, 9, 246, 262, 74, 114, 1, -1, -1, -1
10, 7, 318, 198, 26, 78, 1, -1, -1, -1
10, 1, 431, 87, 13, 9, 1, -1, -1, -1
10, 5, 355, 201, 8, 14, 1, -1, -1, -1
10, 6, 338, 186, 24, 65, 1, -1, -1, -1
10, 12, 121, 251, 28, 53, 1, -1, -1, -1
10, 2, 441, 256, 10, 22, 1, -1, -1, -1
10, 17, 425, 248, 12, 23, 1, -1, -1, -1
10, 10, 206, 189, 96, 135, 1, -1, -1, -1
10, 16, 440, 301, 6, 7, 1, -1, -1, -1
10, 14, 455, 303, 7, 5, 1, -1, -1, -1
10, 15, 483, 306, 7, 6, 1, -1, -1, -1
11, 4, 412, 208, 6, 9, 1, -1, -1, -1
11, 13, 366, 8, 72, 80, 1, -1, -1, -1
11, 8, 303, 216, 16, 55, 1, -1, -1, -1
11, 11, 151, 247, 27, 50, 1, -1, -1, -1
11, 9, 246, 262, 74, 114, 1, -1, -1, -1
11, 7, 318, 198, 26, 78, 1, -1, -1, -1
11, 1, 431, 87, 12, 9, 1, -1, -1, -1
11, 5, 354, 201, 9, 14, 1, -1, -1, -1
11, 6, 338, 186, 24, 65, 1, -1, -1, -1
11, 12, 121, 251, 28, 53, 1, -1, -1, -1
11, 2, 440, 256, 12, 21, 1, -1, -1, -1
11, 17, 425, 248, 12, 23, 1, -1, -1, -1
11, 10, 206, 189, 96, 135, 1, -1, -1, -1
11, 16, 440, 301, 6, 7, 1, -1, -1, -1
11, 14, 455, 303, 7, 5, 1, -1, -1, -1
11, 15, 483, 306, 7, 6, 1, -1, -1, -1
12, 4, 412, 208, 6, 9, 1, -1, -1, -1
12, 13, 368, 8, 72, 81, 1, -1, -1, -1
12, 8, 303, 216, 16, 55, 1, -1, -1, -1
12, 11, 151, 247, 27, 50, 1, -1, -1, -1
12, 9, 247, 262, 73, 114, 1, -1, -1, -1
12, 7, 318, 198, 26, 78, 1, -1, -1, -1
12, 1, 432, 87, 11, 9, 1, -1, -1, -1
12, 5, 354, 201, 9, 14, 1, -1, -1, -1
12, 6, 338, 186, 24, 65, 1, -1, -1, -1
12, 12, 120, 251, 29, 53, 1, -1, -1, -1
12, 2, 440, 256, 12, 22, 1, -1, -1, -1
12, 17, 425, 248, 13, 23, 1, -1, -1, -1
12, 10, 206, 189, 96, 135, 1, -1, -1, -1
12, 16, 440, 301, 6, 7, 1, -1, -1, -1
12, 14, 455, 303, 7, 5, 1, -1, -1, -1
12, 15, 483, 306, 7, 6, 1, -1, -1, -1
13, 4, 411, 208, 7, 9, 1, -1, -1, -1
13, 13, 362, 4, 81, 88, 1, -1, -1, -1
13, 8, 303, 216, 16, 55, 1, -1, -1, -1
13, 11, 151, 247, 28, 50, 1, -1, -1, -1
13, 9, 246, 262, 74, 115, 1, -1, -1, -1
13, 7, 318, 198, 26, 78, 1, -1, -1, -1
13, 1, 434, 90, 14, 11, 1, -1, -1, -1
13, 5, 354, 201, 9, 14, 1, -1, -1, -1
13, 6, 338, 186, 24, 65, 1, -1, -1, -1
13, 12, 120, 251, 29, 53, 1, -1, -1, -1
13, 2, 441, 256, 11, 21, 1, -1, -1, -1
13, 17, 424, 248, 13, 23, 1, -1, -1, -1
13, 10, 206, 189, 96, 135, 1, -1, -1, -1
13, 16, 440, 301, 6, 7, 1, -1, -1, -1
13, 14, 455, 302, 7, 6, 1, -1, -1, -1
13, 15, 483, 305, 8, 7, 1, -1, -1, -1
14, 4, 412, 208, 6, 9, 1, -1, -1, -1
14, 13, 354, 0, 83, 85, 1, -1, -1, -1
