1, 2, 167, 181, 30, 38, 1, -1, -1, -1
1, 9, 314, 203, 21, 54, 1, -1, -1, -1
1, 10, 362, 199, 28, 54, 1, -1, -1, -1
1, 1, 31, 0, 253, 167, 1, -1, -1, -1
1, 6, 163, 281, 62, 80, 1, -1, -1, -1
1, 4, 48, 248, 39, 35, 1, -1, -1, -1
1, 8, 271, 179, 29, 51, 1, -1, -1, -1
1, 5, 90, 253, 18, 29, 1, -1, -1, -1
1, 7, 406, 277, 96, 94, 1, -1, -1, -1
1, 3, 135, 198, 32, 41, 1, -1, -1, -1
2, 11, 569, 0, 45, 39, 1, -1, -1, -1
3, 2, 167, 181, 29, 39, 1, -1, -1, -1
3, 9, 315, 203, 21, 56, 1, -1, -1, -1
3, 10, 366, 179, 39, 61, 1, -1, -1, -1
3, 1, 47, 0, 232, 162, 1, -1, -1, -1
3, 6, 162, 285, 62, 75, 1, -1, -1, -1
3, 4, 48, 248, 38, 35, 1, -1, -1, -1
3, 8, 271, 179, 29, 53, 1, -1, -1, -1
3, 5, 90, 253, 20, 30, 1, -1, -1, -1
3, 7, 406, 277, 93, 93, 1, -1, -1, -1
3, 3, 136, 198, 35, 47, 1, -1, -1, -1
3, 11, 539, 31, 45, 44, 1, -1, -1, -1
4, 2, 167, 180, 28, 37, 1, -1, -1, -1
4, 10, 411, 69, 35, 42, 1, -1, -1, -1
4, 6, 161, 286, 63, 74, 1, -1, -1, -1
4, 8, 271, 179, 29, 53, 1, -1, -1, -1
4, 7, 406, 276, 93, 95, 1, -1, -1, -1
4, 3, 135, 199, 33, 43, 1, -1, -1, -1
5, 2, 167, 181, 28, 36, 1, -1, -1, -1
5, 10, 412, 14, 34, 30, 1, -1, -1, -1
5, 6, 161, 286, 64, 74, 1, -1, -1, -1
5, 8, 271, 179, 29, 53, 1, -1, -1, -1
6, 2, 168, 181, 30, 47, 1, -1, -1, -1
6, 10, 404, 4, 37, 37, 1, -1, -1, -1
6, 6, 161, 286, 64, 75, 1, -1, -1, -1
6, 8, 271, 179, 29, 54, 1, -1, -1, -1
7, 2, 168, 181, 31, 49, 1, -1, -1, -1
7, 10, 395, 0, 36, 25, 1, -1, -1, -1
7, 8, 271, 179, 29, 54, 1, -1, -1, -1
7, 11, 588, 0, 38, 36, 1, -1, -1, -1
8, 2, 168, 181, 30, 48, 1, -1, -1, -1
8, 10, 404, 0, 33, 28, 1, -1, -1, -1
8, 8, 270, 179, 29, 49, 1, -1, -1, -1
9, 2, 167, 181, 28, 35, 1, -1, -1, -1
9, 10, 423, 25, 62, 85, 1, -1, -1, -1
9, 8, 270, 179, 30, 53, 1, -1, -1, -1
10, 2, 167, 181, 26, 35, 1, -1, -1, -1
10, 10, 454, 43, 40, 45, 1, -1, -1, -1
10, 1, 49, 0, 235, 154, 1, -1, -1, -1
10, 8, 270, 179, 30, 54, 1, -1, -1, -1
11, 10, 493, 33, 36, 44, 1, -1, -1, -1
11, 8, 270, 179, 30, 54, 1, -1, -1, -1
12, 9, 314, 203, 21, 54, 1, -1, -1, -1
13, 8, 271, 179, 29, 54, 1, -1, -1, -1
14, 8, 270, 179, 30, 54, 1, -1, -1, -1
15, 6, 162, 287, 66, 74, 1, -1, -1, -1
15, 8, 271, 179, 29, 56, 1, -1, -1, -1
15, 11, 592, 0, 42, 27, 1, -1, -1, -1
16, 8, 271, 179, 29, 54, 1, -1, -1, -1
17, 8, 271, 179, 29, 56, 1, -1, -1, -1
18, 8, 270, 179, 30, 55, 1, -1, -1, -1
