1, 2, 153, 246, 28, 50, 1, -1, -1, -1
1, 1, 122, 250, 28, 52, 1, -1, -1, -1
1, 4, 246, 263, 74, 54, 1, -1, -1, -1
1, 7, 326, 191, 25, 58, 1, -1, -1, -1
1, 5, 301, 213, 24, 53, 1, -1, -1, -1
1, 8, 418, 77, 40, 35, 1, -1, -1, -1
1, 10, 334, 0, 91, 83, 1, -1, -1, -1
1, 3, 202, 172, 97, 115, 1, -1, -1, -1
1, 6, 322, 184, 25, 35, 1, -1, -1, -1
2, 2, 152, 246, 29, 51, 1, -1, -1, -1
2, 1, 121, 250, 30, 52, 1, -1, -1, -1
2, 4, 246, 264, 74, 52, 1, -1, -1, -1
2, 7, 325, 191, 26, 58, 1, -1, -1, -1
2, 5, 301, 213, 24, 54, 1, -1, -1, -1
2, 8, 420, 74, 39, 36, 1, -1, -1, -1
2, 10, 336, 0, 89, 83, 1, -1, -1, -1
2, 3, 202, 172, 96, 115, 1, -1, -1, -1
2, 6, 322, 184, 24, 28, 1, -1, -1, -1
3, 2, 152, 246, 29, 51, 1, -1, -1, -1
3, 1, 121, 250, 30, 52, 1, -1, -1, -1
3, 4, 246, 264, 74, 52, 1, -1, -1, -1
3, 7, 325, 191, 26, 58, 1, -1, -1, -1
3, 5, 301, 213, 23, 53, 1, -1, -1, -1
3, 8, 421, 71, 41, 38, 1, -1, -1, -1
3, 10, 337, 0, 90, 81, 1, -1, -1, -1
3, 3, 203, 172, 95, 115, 1, -1, -1, -1
3, 6, 322, 184, 24, 31, 1, -1, -1, -1
4, 2, 152, 246, 29, 51, 1, -1, -1, -1
4, 1, 121, 250, 30, 52, 1, -1, -1, -1
4, 4, 245, 264, 75, 52, 1, -1, -1, -1
4, 7, 325, 191, 26, 58, 1, -1, -1, -1
4, 5, 301, 213, 23, 53, 1, -1, -1, -1
4, 8, 422, 69, 42, 40, 1, -1, -1, -1
4, 10, 337, 0, 91, 83, 1, -1, -1, -1
4, 3, 203, 172, 95, 115, 1, -1, -1, -1
4, 6, 322, 184, 24, 31, 1, -1, -1, -1
5, 2, 152, 246, 29, 51, 1, -1, -1, -1
5, 1, 122, 250, 29, 52, 1, -1, -1, -1
5, 4, 245, 264, 75, 52, 1, -1, -1, -1
5, 7, 325, 191, 26, 58, 1, -1, -1, -1
5, 5, 301, 213, 23, 54, 1, -1, -1, -1
5, 8, 423, 83, 44, 36, 1, -1, -1, -1
5, 10, 338, 0, 95, 83, 1, -1, -1, -1
5, 3, 203, 172, 95, 115, 1, -1, -1, -1
5, 6, 322, 184, 24, 28, 1, -1, -1, -1
6, 2, 152, 246, 29, 50, 1, -1, -1, -1
6, 1, 122, 250, 28, 52, 1, -1, -1, -1
6, 4, 246, 264, 74, 52, 1, -1, -1, -1
6, 7, 325, 191, 26, 58, 1, -1, -1, -1
6, 5, 301, 213, 23, 54, 1, -1, -1, -1
6, 8, 427, 95, 42, 40, 1, -1, -1, -1
6, 10, 359, 21, 62, 75, 1, -1, -1, -1
6, 3, 203, 172, 95, 115, 1, -1, -1, -1
6, 6, 322, 184, 24, 30, 1, -1, -1, -1
7, 2, 152, 246, 29, 50, 1, -1, -1, -1
7, 1, 121, 250, 29, 52, 1, -1, -1, -1
7, 4, 245, 264, 75, 51, 1, -1, -1, -1
7, 7, 325, 190, 26, 59, 1, -1, -1, -1
7, 5, 301, 213, 23, 54, 1, -1, -1, -1
7, 8, 401, 55, 54, 67, 1, -1, -1, -1
7, 10, 344, 23, 35, 96, 1, -1, -1, -1
7, 3, 203, 172, 95, 115, 1, -1, -1, -1
7, 6, 322, 184, 25, 31, 1, -1, -1, -1
8, 2, 152, 246, 29, 50, 1, -1, -1, -1
8, 1, 121, 250, 29, 52, 1, -1, -1, -1
8, 4, 246, 264, 74, 51, 1, -1, -1, -1
8, 7, 325, 191, 26, 58, 1, -1, -1, -1
8, 5, 301, 213, 23, 54, 1, -1, -1, -1
8, 8, 419, 24, 50, 97, 1, -1, -1, -1
8, 10, 318, 0, 39, 123, 1, -1, -1, -1
8, 3, 203, 172, 95, 115, 1, -1, -1, -1
8, 6, 322, 184, 24, 30, 1, -1, -1, -1
9, 2, 152, 246, 29, 51, 1, -1, -1, -1
9, 1, 121, 250, 29, 53, 1, -1, -1, -1
9, 4, 246, 264, 74, 51, 1, -1, -1, -1
9, 7, 325, 190, 26, 59, 1, -1, -1, -1
9, 5, 301, 213, 24, 54, 1, -1, -1, -1
9, 8, 430, 17, 56, 104, 1, -1, -1, -1
9, 10, 313, 8, 28, 193, 1, -1, -1, -1
9, 3, 203, 172, 95, 115, 1, -1, -1, -1
9, 6, 321, 184, 25, 31, 1, -1, -1, -1
10, 2, 152, 246, 29, 50, 1, -1, -1, -1
10, 1, 122, 250, 28, 52, 1, -1, -1, -1
10, 4, 247, 265, 73, 50, 1, -1, -1, -1
10, 7, 325, 191, 26, 58, 1, -1, -1, -1
10, 5, 302, 213, 23, 54, 1, -1, -1, -1
10, 8, 450, 12, 48, 105, 1, -1, -1, -1
10, 10, 298, 25, 36, 191, 1, -1, -1, -1
10, 3, 203, 172, 96, 115, 1, -1, -1, -1
10, 6, 322, 184, 25, 30, 1, -1, -1, -1
11, 2, 152, 246, 29, 50, 1, -1, -1, -1
11, 1, 122, 250, 28, 52, 1, -1, -1, -1
11, 4, 246, 264, 74, 51, 1, -1, -1, -1
11, 7, 326, 191, 25, 59, 1, -1, -1, -1
11, 5, 302, 213, 23, 54, 1, -1, -1, -1
11, 8, 453, 12, 46, 105, 1, -1, -1, -1
11, 10, 291, 38, 44, 222, 1, -1, -1, -1
11, 3, 203, 172, 95, 115, 1, -1, -1, -1
11, 6, 322, 184, 24, 31, 1, -1, -1, -1
12, 2, 152, 246, 29, 50, 1, -1, -1, -1
12, 1, 122, 250, 28, 52, 1, -1, -1, -1
12, 4, 246, 264, 74, 51, 1, -1, -1, -1
12, 7, 326, 191, 25, 59, 1, -1, -1, -1
12, 5, 302, 213, 23, 54, 1, -1, -1, -1
12, 8, 453, 11, 46, 106, 1, -1, -1, -1
12, 10, 293, 46, 41, 166, 1, -1, -1, -1
12, 3, 203, 172, 93, 115, 1, -1, -1, -1
12, 6, 322, 184, 24, 31, 1, -1, -1, -1
13, 2, 152, 246, 29, 50, 1, -1, -1, -1
13, 1, 121, 250, 29, 52, 1, -1, -1, -1
13, 4, 246, 264, 74, 51, 1, -1, -1, -1
13, 7, 326, 191, 25, 59, 1, -1, -1, -1
13, 5, 301, 213, 24, 54, 1, -1, -1, -1
13, 8, 452, 10, 45, 105, 1, -1, -1, -1
13, 10, 291, 47, 44, 166, 1, -1, -1, -1
13, 3, 203, 172, 93, 115, 1, -1, -1, -1
13, 6, 322, 184, 24, 30, 1, -1, -1, -1
14, 2, 152, 246, 29, 50, 1, -1, -1, -1
14, 1, 121, 250, 29, 52, 1, -1, -1, -1
14, 4, 246, 264, 74, 51, 1, -1, -1, -1
14, 7, 325, 191, 26, 59, 1, -1, -1, -1
14, 5, 301, 213, 24, 54, 1, -1, -1, -1
14, 8, 451, 9, 43, 103, 1, -1, -1, -1
14, 10, 291, 48, 46, 165, 1, -1, -1, -1
14, 3, 203, 172, 92, 115, 1, -1, -1, -1
14, 6, 322, 184, 24, 30, 1, -1, -1, -1
15, 2, 152, 246, 29, 50, 1, -1, -1, -1
15, 1, 122, 250, 29, 52, 1, -1, -1, -1
15, 4, 246, 264, 74, 51, 1, -1, -1, -1
15, 7, 326, 191, 25, 59, 1, -1, -1, -1
15, 5, 303, 212, 22, 55, 1, -1, -1, -1
15, 8, 449, 10, 42, 101, 1, -1, -1, -1
15, 10, 297, 33, 45, 192, 1, -1, -1, -1
15, 3, 203, 172, 97, 115, 1, -1, -1, -1
15, 6, 322, 184, 25, 30, 1, -1, -1, -1
16, 2, 152, 246, 29, 50, 1, -1, -1, -1
16, 1, 122, 250, 29, 52, 1, -1, -1, -1
16, 4, 245, 264, 75, 51, 1, -1, -1, -1
16, 7, 325, 191, 26, 59, 1, -1, -1, -1
16, 5, 301, 213, 24, 54, 1, -1, -1, -1
16, 8, 447, 12, 44, 94, 1, -1, -1, -1
16, 10, 296, 0, 58, 203, 1, -1, -1, -1
16, 3, 203, 172, 94, 115, 1, -1, -1, -1
16, 6, 322, 184, 24, 29, 1, -1, -1, -1
17, 2, 152, 246, 29, 50, 1, -1, -1, -1
17, 1, 122, 250, 29, 52, 1, -1, -1, -1
17, 4, 246, 264, 74, 51, 1, -1, -1, -1
17, 7, 325, 191, 26, 59, 1, -1, -1, -1
17, 5, 302, 213, 23, 54, 1, -1, -1, -1
17, 8, 447, 8, 41, 96, 1, -1, -1, -1
17, 10, 275, 0, 82, 163, 1, -1, -1, -1
17, 3, 203, 172, 95, 115, 1, -1, -1, -1
17, 6, 322, 184, 24, 29, 1, -1, -1, -1
18, 2, 153, 246, 28, 51, 1, -1, -1, -1
