1, 2, 122, 167, 43, 63, 1, -1, -1, -1
1, 11, 338, 204, 24, 53, 1, -1, -1, -1
1, 14, 406, 201, 35, 54, 1, -1, -1, -1
1, 5, 207, 165, 25, 64, 1, -1, -1, -1
1, 13, 383, 204, 32, 52, 1, -1, -1, -1
1, 6, 64, 264, 38, 36, 1, -1, -1, -1
1, 9, 407, 271, 101, 95, 1, -1, -1, -1
1, 8, 151, 301, 65, 69, 1, -1, -1, -1
1, 15, 185, 154, 27, 36, 1, -1, -1, -1
1, 3, 152, 165, 36, 64, 1, -1, -1, -1
1, 12, 362, 203, 26, 53, 1, -1, -1, -1
1, 1, 96, 168, 45, 62, 1, -1, -1, -1
1, 16, 0, 58, 103, 115, 1, -1, -1, -1
1, 7, 112, 267, 17, 31, 1, -1, -1, -1
1, 4, 182, 167, 29, 61, 1, -1, -1, -1
1, 10, 313, 204, 24, 54, 1, -1, -1, -1
2, 2, 123, 168, 42, 62, 1, -1, -1, -1
2, 11, 338, 203, 24, 55, 1, -1, -1, -1
2, 14, 406, 201, 35, 54, 1, -1, -1, -1
2, 5, 205, 164, 27, 64, 1, -1, -1, -1
2, 13, 384, 203, 32, 53, 1, -1, -1, -1
2, 6, 64, 265, 39, 34, 1, -1, -1, -1
2, 9, 408, 272, 92, 95, 1, -1, -1, -1
2, 8, 151, 301, 64, 69, 1, -1, -1, -1
2, 15, 185, 154, 26, 33, 1, -1, -1, -1
2, 3, 152, 166, 36, 63, 1, -1, -1, -1
2, 12, 361, 203, 27, 53, 1, -1, -1, -1
2, 1, 96, 169, 44, 61, 1, -1, -1, -1
2, 16, 0, 58, 100, 113, 1, -1, -1, -1
2, 7, 111, 267, 19, 32, 1, -1, -1, -1
2, 4, 183, 168, 26, 60, 1, -1, -1, -1
2, 10, 313, 204, 24, 55, 1, -1, -1, -1
3, 2, 123, 169, 42, 61, 1, -1, -1, -1
3, 11, 337, 203, 25, 54, 1, -1, -1, -1
3, 14, 406, 201, 35, 54, 1, -1, -1, -1
3, 5, 205, 165, 28, 64, 1, -1, -1, -1
3, 13, 383, 203, 32, 53, 1, -1, -1, -1
3, 9, 407, 272, 94, 95, 1, -1, -1, -1
3, 8, 151, 301, 64, 71, 1, -1, -1, -1
3, 15, 185, 154, 27, 32, 1, -1, -1, -1
3, 3, 153, 166, 35, 64, 1, -1, -1, -1
3, 12, 360, 203, 28, 53, 1, -1, -1, -1
3, 1, 96, 169, 45, 61, 1, -1, -1, -1
3, 16, 0, 57, 100, 114, 1, -1, -1, -1
3, 4, 182, 168, 28, 61, 1, -1, -1, -1
3, 10, 313, 204, 24, 54, 1, -1, -1, -1
4, 2, 123, 169, 42, 61, 1, -1, -1, -1
4, 11, 338, 203, 24, 55, 1, -1, -1, -1
4, 14, 406, 201, 35, 54, 1, -1, -1, -1
4, 5, 204, 164, 29, 66, 1, -1, -1, -1
4, 9, 404, 272, 99, 95, 1, -1, -1, -1
4, 8, 151, 301, 64, 72, 1, -1, -1, -1
4, 15, 185, 154, 26, 31, 1, -1, -1, -1
4, 3, 153, 167, 36, 63, 1, -1, -1, -1
4, 12, 361, 203, 27, 53, 1, -1, -1, -1
4, 1, 96, 169, 46, 61, 1, -1, -1, -1
4, 16, 0, 57, 99, 114, 1, -1, -1, -1
4, 4, 182, 168, 28, 61, 1, -1, -1, -1
5, 2, 122, 168, 41, 61, 1, -1, -1, -1
5, 11, 337, 203, 25, 54, 1, -1, -1, -1
5, 14, 406, 200, 35, 55, 1, -1, -1, -1
5, 5, 203, 165, 30, 64, 1, -1, -1, -1
5, 8, 151, 301, 65, 72, 1, -1, -1, -1
5, 15, 185, 154, 26, 31, 1, -1, -1, -1
5, 16, 0, 55, 99, 114, 1, -1, -1, -1
5, 4, 183, 168, 28, 61, 1, -1, -1, -1
6, 11, 337, 204, 25, 53, 1, -1, -1, -1
6, 14, 406, 201, 35, 54, 1, -1, -1, -1
6, 5, 201, 164, 32, 65, 1, -1, -1, -1
6, 15, 185, 154, 26, 32, 1, -1, -1, -1
6, 16, 0, 52, 99, 115, 1, -1, -1, -1
6, 4, 183, 168, 27, 61, 1, -1, -1, -1
7, 5, 201, 164, 32, 65, 1, -1, -1, -1
7, 15, 186, 154, 26, 31, 1, -1, -1, -1
7, 16, 0, 49, 99, 114, 1, -1, -1, -1
7, 4, 181, 168, 29, 61, 1, -1, -1, -1
8, 5, 218, 149, 37, 68, 1, -1, -1, -1
8, 15, 219, 148, 35, 43, 1, -1, -1, -1
8, 16, 0, 29, 109, 120, 1, -1, -1, -1
8, 4, 219, 149, 36, 59, 1, -1, -1, -1
9, 5, 278, 156, 37, 71, 1, -1, -1, -1
9, 15, 283, 155, 31, 70, 1, -1, -1, -1
9, 16, 0, 0, 114, 117, 1, -1, -1, -1
9, 4, 277, 157, 38, 70, 1, -1, -1, -1
10, 5, 314, 162, 38, 46, 1, -1, -1, -1
10, 15, 316, 161, 35, 46, 1, -1, -1, -1
10, 16, 2, 0, 129, 115, 1, -1, -1, -1
10, 4, 314, 162, 38, 46, 1, -1, -1, -1
11, 5, 329, 165, 38, 44, 1, -1, -1, -1
11, 15, 329, 165, 37, 43, 1, -1, -1, -1
11, 16, 12, 0, 121, 105, 1, -1, -1, -1
12, 15, 331, 166, 36, 42, 1, -1, -1, -1
12, 16, 0, 0, 94, 93, 1, -1, -1, -1
13, 16, 0, 0, 84, 84, 1, -1, -1, -1
14, 16, 0, 9, 66, 65, 1, -1, -1, -1
15, 2, 218, 89, 77, 85, 1, -1, -1, -1
15, 5, 217, 88, 77, 86, 1, -1, -1, -1
15, 15, 216, 88, 122, 86, 1, -1, -1, -1
15, 3, 151, 2, 144, 172, 1, -1, -1, -1
15, 1, 141, 2, 153, 172, 1, -1, -1, -1
15, 16, 35, 0, 29, 14, 1, -1, -1, -1
16, 2, 220, 82, 52, 70, 1, -1, -1, -1
16, 5, 220, 82, 52, 69, 1, -1, -1, -1
16, 15, 220, 82, 118, 89, 1, -1, -1, -1
16, 3, 220, 82, 52, 70, 1, -1, -1, -1
16, 1, 220, 82, 52, 70, 1, -1, -1, -1
16, 10, 313, 204, 23, 53, 1, -1, -1, -1
17, 2, 223, 79, 68, 68, 1, -1, -1, -1
17, 5, 223, 79, 68, 68, 1, -1, -1, -1
17, 15, 223, 79, 68, 68, 1, -1, -1, -1
17, 3, 223, 79, 68, 68, 1, -1, -1, -1
17, 1, 141, 2, 149, 145, 1, -1, -1, -1
18, 2, 220, 66, 98, 70, 1, -1, -1, -1
18, 5, 121, 2, 197, 133, 1, -1, -1, -1
18, 15, 131, 10, 187, 125, 1, -1, -1, -1
18, 3, 220, 65, 98, 71, 1, -1, -1, -1
18, 12, 362, 203, 26, 53, 1, -1, -1, -1
18, 1, 117, 0, 201, 135, 1, -1, -1, -1
19, 13, 384, 203, 31, 54, 1, -1, -1, -1
19, 15, 112, 11, 204, 92, 1, -1, -1, -1
19, 12, 362, 203, 26, 53, 1, -1, -1, -1
19, 16, 59, 0, 60, 21, 1, -1, -1, -1
20, 5, 341, 150, 39, 54, 1, -1, -1, -1
20, 15, 341, 150, 38, 53, 1, -1, -1, -1
21, 14, 406, 201, 35, 54, 1, -1, -1, -1
