1, 2, 365, 0, 126, 165, 1, -1, -1, -1
1, 1, 332, 0, 46, 97, 1, -1, -1, -1
2, 3, 340, 98, 30, 24, 1, -1, -1, -1
3, 2, 381, 0, 107, 156, 1, -1, -1, -1
3, 1, 330, 0, 46, 98, 1, -1, -1, -1
17, 7, 340, 110, 26, 11, 1, -1, -1, -1
22, 1, 333, 56, 49, 54, 1, -1, -1, -1
29, 1, 404, 7, 69, 51, 1, -1, -1, -1
39, 4, 340, 92, 22, 19, 1, -1, -1, -1
55, 1, 399, 15, 41, 39, 1, -1, -1, -1
60, 5, 358, 93, 14, 6, 1, -1, -1, -1
61, 1, 478, 87, 125, 74, 1, -1, -1, -1
61, 5, 355, 93, 17, 6, 1, -1, -1, -1
62, 5, 356, 93, 16, 6, 1, -1, -1, -1
63, 5, 354, 93, 17, 6, 1, -1, -1, -1
64, 5, 355, 94, 16, 5, 1, -1, -1, -1
65, 5, 355, 93, 17, 6, 1, -1, -1, -1
