1, 16, 48, 0, 141, 173, 1, -1, -1, -1
1, 6, 63, 264, 40, 36, 1, -1, -1, -1
1, 1, 95, 168, 47, 63, 1, -1, -1, -1
1, 2, 123, 167, 42, 62, 1, -1, -1, -1
1, 4, 182, 167, 29, 62, 1, -1, -1, -1
1, 8, 151, 298, 65, 74, 1, -1, -1, -1
1, 10, 313, 205, 24, 53, 1, -1, -1, -1
1, 14, 406, 201, 35, 54, 1, -1, -1, -1
1, 12, 362, 203, 26, 53, 1, -1, -1, -1
1, 9, 402, 271, 106, 100, 1, -1, -1, -1
1, 15, 270, 162, 38, 70, 1, -1, -1, -1
1, 5, 207, 164, 26, 65, 1, -1, -1, -1
1, 13, 383, 203, 32, 53, 1, -1, -1, -1
1, 3, 153, 166, 36, 63, 1, -1, -1, -1
1, 11, 338, 204, 24, 53, 1, -1, -1, -1
1, 7, 111, 268, 18, 31, 1, -1, -1, -1
2, 16, 46, 0, 143, 169, 1, -1, -1, -1
2, 6, 64, 265, 39, 34, 1, -1, -1, -1
2, 1, 96, 169, 45, 62, 1, -1, -1, -1
2, 2, 123, 170, 41, 60, 1, -1, -1, -1
2, 4, 182, 168, 28, 60, 1, -1, -1, -1
2, 8, 151, 301, 65, 71, 1, -1, -1, -1
2, 10, 313, 204, 23, 55, 1, -1, -1, -1
2, 14, 406, 201, 35, 54, 1, -1, -1, -1
2, 12, 361, 203, 27, 54, 1, -1, -1, -1
2, 9, 404, 272, 97, 98, 1, -1, -1, -1
2, 15, 270, 161, 38, 72, 1, -1, -1, -1
2, 5, 208, 164, 24, 65, 1, -1, -1, -1
2, 13, 383, 203, 33, 53, 1, -1, -1, -1
2, 3, 156, 166, 32, 63, 1, -1, -1, -1
2, 11, 337, 204, 25, 55, 1, -1, -1, -1
2, 7, 111, 267, 19, 32, 1, -1, -1, -1
3, 16, 52, 0, 132, 166, 1, -1, -1, -1
3, 2, 123, 169, 41, 60, 1, -1, -1, -1
3, 4, 181, 168, 28, 59, 1, -1, -1, -1
3, 10, 313, 204, 24, 55, 1, -1, -1, -1
3, 14, 406, 201, 35, 54, 1, -1, -1, -1
3, 12, 361, 203, 27, 54, 1, -1, -1, -1
3, 9, 404, 272, 100, 98, 1, -1, -1, -1
3, 15, 270, 161, 38, 72, 1, -1, -1, -1
3, 5, 207, 164, 26, 65, 1, -1, -1, -1
3, 13, 383, 203, 32, 53, 1, -1, -1, -1
3, 3, 155, 166, 33, 64, 1, -1, -1, -1
3, 11, 338, 204, 24, 53, 1, -1, -1, -1
4, 16, 43, 0, 146, 164, 1, -1, -1, -1
4, 10, 313, 204, 24, 55, 1, -1, -1, -1
4, 12, 361, 203, 27, 54, 1, -1, -1, -1
4, 9, 404, 272, 100, 98, 1, -1, -1, -1
4, 15, 270, 162, 38, 71, 1, -1, -1, -1
4, 5, 208, 164, 25, 66, 1, -1, -1, -1
4, 13, 383, 203, 32, 53, 1, -1, -1, -1
4, 3, 155, 166, 33, 63, 1, -1, -1, -1
4, 11, 337, 203, 25, 56, 1, -1, -1, -1
5, 16, 9, 0, 169, 137, 1, -1, -1, -1
5, 10, 313, 204, 23, 53, 1, -1, -1, -1
5, 12, 361, 203, 27, 54, 1, -1, -1, -1
5, 15, 270, 161, 38, 72, 1, -1, -1, -1
5, 5, 207, 164, 26, 65, 1, -1, -1, -1
5, 13, 384, 203, 31, 53, 1, -1, -1, -1
5, 11, 337, 203, 25, 58, 1, -1, -1, -1
6, 16, 0, 0, 156, 114, 1, -1, -1, -1
6, 10, 313, 205, 23, 52, 1, -1, -1, -1
6, 12, 361, 203, 27, 53, 1, -1, -1, -1
6, 15, 271, 162, 37, 69, 1, -1, -1, -1
6, 5, 207, 164, 26, 66, 1, -1, -1, -1
6, 11, 337, 204, 26, 55, 1, -1, -1, -1
7, 16, 10, 0, 142, 93, 1, -1, -1, -1
7, 12, 361, 203, 27, 54, 1, -1, -1, -1
7, 15, 272, 163, 37, 69, 1, -1, -1, -1
7, 5, 207, 164, 26, 69, 1, -1, -1, -1
7, 11, 336, 203, 26, 54, 1, -1, -1, -1
8, 16, 9, 0, 131, 88, 1, -1, -1, -1
8, 15, 272, 163, 37, 73, 1, -1, -1, -1
8, 5, 207, 164, 26, 65, 1, -1, -1, -1
9, 16, 0, 0, 129, 101, 1, -1, -1, -1
10, 16, 0, 0, 129, 99, 1, -1, -1, -1
11, 16, 0, 0, 132, 98, 1, -1, -1, -1
12, 16, 0, 0, 129, 96, 1, -1, -1, -1
13, 16, 0, 0, 125, 96, 1, -1, -1, -1
14, 16, 0, 0, 125, 97, 1, -1, -1, -1
15, 16, 0, 0, 127, 97, 1, -1, -1, -1
16, 16, 0, 0, 125, 96, 1, -1, -1, -1
17, 16, 0, 0, 125, 96, 1, -1, -1, -1
18, 16, 0, 0, 126, 98, 1, -1, -1, -1
19, 16, 0, 8, 122, 92, 1, -1, -1, -1
20, 16, 0, 9, 120, 92, 1, -1, -1, -1
20, 12, 361, 203, 27, 53, 1, -1, -1, -1
21, 16, 0, 8, 119, 94, 1, -1, -1, -1
21, 11, 336, 204, 26, 54, 1, -1, -1, -1
22, 16, 0, 8, 121, 96, 1, -1, -1, -1
23, 16, 0, 8, 123, 96, 1, -1, -1, -1
24, 16, 0, 4, 137, 102, 1, -1, -1, -1
25, 16, 11, 0, 195, 104, 1, -1, -1, -1
25, 4, 183, 167, 27, 62, 1, -1, -1, -1
25, 15, 272, 163, 37, 68, 1, -1, -1, -1
25, 5, 207, 166, 24, 63, 1, -1, -1, -1
25, 3, 153, 167, 35, 62, 1, -1, -1, -1
