1, 5, 191, 178, 36, 61, 1, -1, -1, -1
1, 8, 151, 301, 65, 70, 1, -1, -1, -1
1, 10, 288, 208, 23, 50, 1, -1, -1, -1
1, 6, 51, 278, 40, 33, 1, -1, -1, -1
1, 2, 113, 177, 44, 63, 1, -1, -1, -1
1, 13, 362, 203, 29, 50, 1, -1, -1, -1
1, 12, 339, 207, 25, 50, 1, -1, -1, -1
1, 4, 168, 174, 36, 65, 1, -1, -1, -1
1, 9, 403, 271, 106, 98, 1, -1, -1, -1
1, 11, 314, 207, 22, 51, 1, -1, -1, -1
1, 15, 422, 173, 38, 54, 1, -1, -1, -1
1, 7, 98, 282, 19, 29, 1, -1, -1, -1
1, 1, 77, 177, 55, 63, 1, -1, -1, -1
1, 3, 140, 177, 40, 62, 1, -1, -1, -1
1, 16, 109, 0, 233, 160, 1, -1, -1, -1
2, 5, 192, 179, 35, 61, 1, -1, -1, -1
2, 8, 151, 302, 65, 69, 1, -1, -1, -1
2, 10, 288, 208, 22, 50, 1, -1, -1, -1
2, 6, 50, 278, 41, 33, 1, -1, -1, -1
2, 2, 113, 178, 44, 62, 1, -1, -1, -1
2, 13, 363, 203, 30, 52, 1, -1, -1, -1
2, 12, 339, 207, 23, 50, 1, -1, -1, -1
2, 4, 167, 174, 37, 65, 1, -1, -1, -1
2, 9, 403, 271, 105, 98, 1, -1, -1, -1
2, 11, 314, 208, 21, 51, 1, -1, -1, -1
2, 15, 423, 173, 37, 55, 1, -1, -1, -1
2, 7, 97, 281, 21, 30, 1, -1, -1, -1
2, 1, 76, 178, 54, 62, 1, -1, -1, -1
2, 3, 140, 177, 41, 63, 1, -1, -1, -1
2, 16, 115, 0, 222, 157, 1, -1, -1, -1
3, 5, 192, 178, 35, 62, 1, -1, -1, -1
3, 8, 151, 301, 65, 70, 1, -1, -1, -1
3, 10, 288, 208, 22, 51, 1, -1, -1, -1
3, 6, 51, 277, 41, 34, 1, -1, -1, -1
3, 2, 113, 178, 44, 62, 1, -1, -1, -1
3, 13, 363, 205, 29, 50, 1, -1, -1, -1
3, 12, 340, 207, 23, 50, 1, -1, -1, -1
3, 4, 168, 174, 36, 65, 1, -1, -1, -1
3, 9, 404, 271, 104, 98, 1, -1, -1, -1
3, 11, 314, 207, 22, 52, 1, -1, -1, -1
3, 15, 423, 173, 38, 55, 1, -1, -1, -1
3, 7, 97, 281, 21, 30, 1, -1, -1, -1
3, 1, 77, 178, 55, 62, 1, -1, -1, -1
3, 3, 140, 176, 41, 64, 1, -1, -1, -1
3, 16, 124, 0, 217, 154, 1, -1, -1, -1
4, 5, 192, 178, 35, 62, 1, -1, -1, -1
4, 8, 151, 302, 65, 69, 1, -1, -1, -1
4, 10, 288, 208, 22, 51, 1, -1, -1, -1
4, 6, 50, 278, 41, 33, 1, -1, -1, -1
4, 2, 113, 178, 44, 62, 1, -1, -1, -1
4, 13, 376, 163, 44, 63, 1, -1, -1, -1
4, 12, 339, 207, 21, 51, 1, -1, -1, -1
4, 4, 168, 174, 36, 66, 1, -1, -1, -1
4, 9, 403, 271, 105, 98, 1, -1, -1, -1
4, 11, 315, 207, 21, 51, 1, -1, -1, -1
4, 15, 419, 173, 42, 56, 1, -1, -1, -1
4, 7, 97, 281, 20, 30, 1, -1, -1, -1
4, 1, 77, 178, 53, 62, 1, -1, -1, -1
4, 3, 140, 177, 41, 62, 1, -1, -1, -1
4, 16, 131, 0, 206, 149, 1, -1, -1, -1
5, 5, 192, 178, 35, 62, 1, -1, -1, -1
5, 8, 151, 301, 65, 70, 1, -1, -1, -1
5, 10, 288, 208, 22, 51, 1, -1, -1, -1
5, 6, 51, 278, 40, 33, 1, -1, -1, -1
5, 2, 114, 178, 44, 62, 1, -1, -1, -1
5, 13, 396, 33, 38, 41, 1, -1, -1, -1
5, 12, 339, 207, 25, 51, 1, -1, -1, -1
5, 4, 168, 174, 36, 66, 1, -1, -1, -1
5, 9, 403, 271, 105, 98, 1, -1, -1, -1
5, 11, 315, 208, 20, 51, 1, -1, -1, -1
5, 15, 421, 173, 39, 54, 1, -1, -1, -1
5, 7, 97, 281, 21, 30, 1, -1, -1, -1
5, 1, 77, 178, 54, 62, 1, -1, -1, -1
5, 3, 140, 176, 41, 64, 1, -1, -1, -1
5, 16, 164, 0, 180, 119, 1, -1, -1, -1
6, 5, 193, 179, 34, 61, 1, -1, -1, -1
6, 8, 151, 301, 65, 70, 1, -1, -1, -1
6, 10, 289, 208, 22, 51, 1, -1, -1, -1
6, 6, 51, 278, 41, 33, 1, -1, -1, -1
6, 2, 113, 178, 44, 62, 1, -1, -1, -1
6, 13, 408, 0, 35, 22, 1, -1, -1, -1
6, 12, 339, 206, 24, 52, 1, -1, -1, -1
6, 4, 168, 174, 36, 65, 1, -1, -1, -1
6, 9, 403, 271, 105, 98, 1, -1, -1, -1
6, 11, 315, 207, 20, 52, 1, -1, -1, -1
6, 15, 423, 173, 37, 54, 1, -1, -1, -1
6, 7, 97, 281, 21, 30, 1, -1, -1, -1
6, 1, 77, 178, 55, 62, 1, -1, -1, -1
6, 3, 140, 177, 41, 63, 1, -1, -1, -1
6, 16, 240, 0, 124, 84, 1, -1, -1, -1
7, 5, 193, 179, 34, 61, 1, -1, -1, -1
7, 8, 151, 301, 65, 70, 1, -1, -1, -1
7, 10, 289, 209, 21, 50, 1, -1, -1, -1
7, 6, 51, 278, 40, 33, 1, -1, -1, -1
7, 2, 113, 178, 44, 62, 1, -1, -1, -1
7, 13, 399, 0, 21, 10, 1, -1, -1, -1
7, 12, 339, 206, 24, 52, 1, -1, -1, -1
7, 4, 168, 174, 36, 66, 1, -1, -1, -1
7, 9, 402, 271, 106, 98, 1, -1, -1, -1
7, 11, 314, 208, 21, 51, 1, -1, -1, -1
7, 15, 422, 173, 38, 54, 1, -1, -1, -1
7, 7, 97, 281, 21, 30, 1, -1, -1, -1
7, 1, 76, 178, 55, 62, 1, -1, -1, -1
7, 3, 140, 177, 41, 63, 1, -1, -1, -1
7, 16, 289, 0, 87, 59, 1, -1, -1, -1
